Links
https://gazettengr.com/lagos-nurtw-chief-arikuyeri-killed-in-park-takeover-fight/
https://thenationonlineng.net/updated-hoodlums-kill-naf-personnel-protest-presence-of-military-taskforce-in-oshodi/
https://sunnewsonline.com/bloody-clash-in-lagos-15-killed-as-lagos-mile-12-market-boils/
https://www.ajol.info/index.php/afrrev/article/view/74929
https://www.ajol.info/index.php/afrrev/article/view/74929
https://saharareporters.com/2021/02/15/shasa-market-crisis-20-buried-ibadan-thousands-flee-over-fear-reprisal
https://punchng.com/police-arrest-12-over-lagos-clash-burning-of-hotel-shops/
https://thenationonlineng.net/three-shot-in-onitsha-market-clash/
https://dailypost.ng/2022/03/29/bandits-didnt-shut-down-kaduna-airport-we-killed-12-of-them-military/
https://dailytrust.com/ipob-residents-remain-indoors-in-aba-over-renewed-crisis/
https://news.trust.org/item/20130318180600-ot8eg
https://punchng.com/mc-oluomos-boys-tricycle-members-clash-over-park-ticket-sales/
https://www.vanguardngr.com/2012/05/3-docked-for-murder-3-yrs-after/
http://www.insideoyo.com/oyo-police-arrest-29-nurtw-members-trying-to-forcefully-takeover-from-ejiogbe/
https://www.vanguardngr.com/2023/02/fuel-naira-scarcity-3-killed-as-protests-rock-oyo-edo-benue-others/
https://oyoinsight.com/four-nurtw-members-arrested-over-attempted-takeover-of-iwo-road-motor-parks/
https://www.premiumtimesng.com/news/headlines/426176-many-killed-as-cult-groups-fight-in-benin.html?tztc=1
https://www.premiumtimesng.com/regional/ssouth-west/447796-one-shot-dead-in-ondo-nurtw-clash.html?tztc=1
https://thecitizenng.com/owo-massacre-official-death-toll-hits-40-akeredolu-plans-memorial-park/
https://www.firstnigeriatv.com/rival-gangs-wanted-to-take-charge-of-our-park-mc-oluomo-discloses-obalende-shootouts/
https://punchng.com/controversy-surrounds-alleged-killing-of-two-youths-in-ibadan-clash/
https://oyoinsight.com/i-wont-takeover-oyo-nurtw-by-force-auxiliary/
https://pmnewsnigeria.com/2022/06/12/anti-riot-policemen-army-dss-take-over-ado-ekiti/
https://punchng.com/transport-union-factions-clash-in-ekiti-over-leadership-rivalry/
https://www.premiumtimesng.com/regional/ssouth-west/152790-police-take-ado-ekiti-motor-parks-drivers-crisis-escalates.html?tztc=1
https://punchng.com/transport-union-factions-clash-in-ekiti-over-leadership-rivalry/
https://www.thisdaylive.com/index.php/2022/06/13/ekiti-2022-police-army-nscdc-take-over-ado-ekiti-over-killing-of-driver/
https://punchng.com/gunmen-kill-delta-motor-park-revenue-collector/
https://thenationonlineng.net/shooting-as-rivals-clash-over-motor-parks-in-warri/
https://tribuneonlineng.com/touts-take-over-benin-warri-expressway-collect-n1000-per-vehicle/
https://sunnewsonline.com/delta-nscdc-places-officers-on-red-alert-to-arrest-agberos-others-over-nefarious-activities-at-motor-parks/
https://www.vanguardngr.com/2009/06/police-kill-citizen-ukpokpo/
https://dailypost.ng/2020/10/26/breaking-apprehension-as-masked-armed-thugs-take-over-lokoja-kogi-capital/
https://dailypost.ng/2022/11/29/osun-nurtw-violence-police-arrest-ten-recover-arms/
https://dailypost.ng/2022/11/29/osun-nurtw-violence-police-arrest-ten-recover-arms/
https://dailypost.ng/2022/08/10/ogun-residents-flee-as-robbers-take-over-lagos-ibadan-road/
https://sunnewsonline.com/bandits-take-over-kainji-national-park-in-niger-establish-camp/
https://www.bbc.com/news/world-africa-31480100
https://kogireports.com/lokoja-indigenes-protest-takeover-of-obajana-trailer-park-by-government/
https://www.lindaikejisblog.com/2022/3/justiceforbamise-military-and-police-prevent-youth-protest-at-gani-fawenhimi-park.html.html
https://thenationonlineng.net/15-suspects-arrested-after-abuja-market-clash/
https://thenationonlineng.net/scores-feared-dead-50-shops-razed-in-ibadan-market-clash/
https://thenationonlineng.net/police-no-casualty-in-ladipo-market-clash/
https://thenationonlineng.net/traders-count-losses-after-ile-epo-market-clash/
https://thenationonlineng.net/1-feared-dead-in-ketu-market-clash-in-lagos/
https://thenationonlineng.net/20-injured-in-onitsha-market-clash/
https://thenationonlineng.net/kwara-shuts-major-market-as-hoodlums-security-operatives-clash/
https://thenationonlineng.net/abdulrazaq-shuts-market-over-police-burglar-clash/
https://thenationonlineng.net/dei-dei-market-mayhem-an-avoidable-clash/
https://thenationonlineng.net/three-shot-in-onitsha-market-clash/
https://thenationonlineng.net/heavy-gunshots-at-idumota-as-hoodlums-clash-streets-markets-deserted/
https://thenationonlineng.net/ladipo-market-shut-after-clash/
https://thenationonlineng.net/several-killed-in-soldiers-touts-clash-at-ladipo-market/
https://thenationonlineng.net/just-in-three-feared-killed-as-military-men-touts-clash-in-lagos-market/
https://thenationonlineng.net/day-clash-of-cultists-drug-barons-ruined-nnewi-market/
https://thenationonlineng.net/oyo-shuts-ibadan-market-imposes-curfew-after-ethnic-clash/
https://thenationonlineng.net/civil-society-group-market-women-others-condemn-violent-political-clashes-in-edo/
https://thenationonlineng.net/traders-recount-losses-after-scavengers-miscreants-clash-in-lagos-market/
https://thenationonlineng.net/traders-policemen-clash-ibadan-govt-shuts-plank-market/
https://thenationonlineng.net/kano-two-die-police-drug-dealers-clash-sabon-gari-market/
https://thenationonlineng.net/two-feared-killed-15-injured-hoodlums-clash-ladipo-market/
https://thenationonlineng.net/492596-2/
https://thenationonlineng.net/online-offline-marketers-clash-sales/
https://thenationonlineng.net/three-feared-killed-clash-ughelli-market/
https://thenationonlineng.net/police-seal-off-market-as-committee-members-traders-clash-in-anambra/
https://thenationonlineng.net/over-20-killed-in-renewed-taraba-clash/
https://thenationonlineng.net/two-killed-in-ondo-communal-clash/
https://thenationonlineng.net/pandemonium-in-abuja-over-communal-clash/
https://thenationonlineng.net/four-feared-dead-as-police-suspected-ipob-members-clash-in-aba/
https://thenationonlineng.net/police-clash-with-suspected-burglars-in-kwara-scores-injured/
https://thenationonlineng.net/protests-clashes-in-ibadan-warri-as-cash-fuel-scarcity-bites-harder/
https://thenationonlineng.net/why-its-difficult-to-end-herder-farmer-clashes-ganduje/
https://thenationonlineng.net/policeman-two-others-die-in-security-gunmen-clash-in-abia/
https://thenationonlineng.net/4-houses-11-shops-razed-in-adamawa-communal-clash/
https://thenationonlineng.net/one-killed-houses-burnt-as-party-loyalists-clash-in-ebonyi/
https://thenationonlineng.net/five-injured-as-revenue-collectors-onitsha-traders-clash-over-outrageous-levy/
https://thenationonlineng.net/one-feared-killed-as-touts-traders-clash-in-lagos/
https://thenationonlineng.net/fct-minister-orders-indefinite-closure-of-dei-dei-market/
https://thenationonlineng.net/two-feared-dead-as-traders-motorcylists-riot-in-abuja-market/
https://thenationonlineng.net/two-die-in-bayelsa-rival-cult-clash/
https://thenationonlineng.net/three-feared-dead-as-communities-clash-in-delta/
https://thenationonlineng.net/three-killed-as-communities-clash-over-imposition-of-n5000-levy-on-traders/
https://thenationonlineng.net/anambra-cult-clash-one-killed-another-wounded-in-okija/
https://thenationonlineng.net/anambra-communities-clash-over-land/
https://thenationonlineng.net/many-feared-injured-properties-looted-as-cultists-clash-in-ketu/
https://thenationonlineng.net/traders-police-trade-blames-over-nnewi-market-inferno/
https://thenationonlineng.net/expectant-mother-dies-as-traders-clash-in-ibadan/
https://thenationonlineng.net/one-dies-as-traders-clash-in-ibadan/
https://thenationonlineng.net/three-feared-dead-four-abducted-in-abia-aibom-boundary-clash/
https://thenationonlineng.net/ebonyi-communal-clash-death-toll-now-40/
https://thenationonlineng.net/nine-killed-in-ebonyi-cult-clashes/
https://thenationonlineng.net/policeman-dies-station-burnt-as-hoodlums-security-agents-clash-in-aba/
https://thenationonlineng.net/one-injured-as-endsars-protesters-cultists-clash/
https://thenationonlineng.net/guns-boom-in-akure-as-pdp-apc-supporters-clash/
https://dailypost.ng/2022/03/29/bandits-didnt-shut-down-kaduna-airport-we-killed-12-of-them-military/
https://dailypost.ng/2018/07/06/another-victim-bodija-market-clash-dies/
https://dailypost.ng/2018/07/02/ajimobi-oyo-police-violated-victims-rights-life-market-clash-vohri/
https://dailypost.ng/2022/08/22/tension-heightens-in-akure-as-monarchs-clash-over-closure-of-markets-shops/
https://dailypost.ng/2022/06/11/security-personnel-quell-clash-between-hausa-igbo-traders-in-benin-market/
https://dailypost.ng/2022/05/19/fct-minister-closes-dei-dei-market-after-clash-between-okada-traders/
https://dailypost.ng/2019/08/28/one-killed-many-arrested-task-force-shop-owners-clash-ebonyi-market/
https://dailypost.ng/2018/06/30/breaking-gov-ajimobi-orders-reopening-bodija-market-butchers-police-clash/
https://dailypost.ng/2018/06/29/oyo-government-butchers-market-leaders-react-bodija-clash-vow-deal-perpetrators/
https://dailypost.ng/2017/08/26/three-killed-youths-police-clash-owerri-market-protest-photosvideo/
https://dailypost.ng/2016/12/29/two-dead-mosque-burnt-fulani-igbo-clash-enugu-market%e2%80%8e-n500/
https://dailypost.ng/2016/10/04/tension-warri-ijaw-youths-shutdown-ogbe-ijoh-market-clash-agbassa-revenue-collection/
https://dailypost.ng/2013/12/03/dejis-death-markets-stores-close-business-police-averts-youths-clash/
https://dailypost.ng/2023/01/04/one-feared-killed-properties-destroyed-as-hausa-fulani-clash-in-ondo/
https://dailypost.ng/2021/05/04/2-killed-several-injured-as-rival-cults-clash-in-bayelsa/
https://dailypost.ng/2022/11/29/osun-nurtw-violence-police-arrest-ten-recover-arms/
https://dailypost.ng/2021/06/16/two-allegedly-killed-several-injured-as-park-managers-clash-with-phone-sellers-in-ibadan-video-photo/
https://dailypost.ng/2020/11/24/motorcyclists-clash-with-warders-over-parking-space-in-ibadan/
https://dailypost.ng/2018/08/23/one-feared-dead-argument-politicians-defection-sparks-cult-clash-delta/
https://dailypost.ng/2023/03/18/lagos-election-inec-postpones-voting-in-vgc-after-clash/
https://dailypost.ng/2022/12/21/gunshots-injuries-as-transport-union-members-clash-in-ogun/
https://dailypost.ng/2022/07/28/four-injured-as-ndlea-operatives-nurtw-clash-in-osogbo/
https://dailypost.ng/2021/09/24/iwo-road-clash-family-friends-demand-justice-over-killing-of-lead-city-university-alumnus-photos/
https://dailypost.ng/2021/06/21/oyo-police-parade-3-suspects-over-iwo-road-clash/
https://dailypost.ng/2021/06/18/six-allegedly-killed-as-rival-groups-clash-in-ibadan/
https://dailypost.ng/2021/03/15/youths-clash-with-rivers-taskforce-in-port-harcourt/
https://dailypost.ng/2021/03/09/tension-in-ondo-as-nurtw-members-clash-one-killed-photos/
https://dailypost.ng/2022/03/29/bandits-didnt-shut-down-kaduna-airport-we-killed-12-of-them-military/
https://www.premiumtimesng.com/news/headlines/426176-many-killed-as-cult-groups-fight-in-benin.html?tztc=1
https://www.premiumtimesng.com/news/143235-halt-the-attack-on-yorubas-groups-warn.html
https://punchng.com/sit-at-home-hoodlums-burn-commercial-bus-tricycle-in-anambra/
https://punchng.com/policeman-dies-in-clash-with-hoodlums-in-ibadan/
https://punchng.com/pictorial-hoodlums-set-brt-bus-on-fire-in-lagos/
https://punchng.com/hoodlums-overpower-rivers-ndlea-officials-frees-suspect/
https://punchng.com/hoodlums-attack-rivers-ndlea-operatives-freed-arrested-suspect/
https://punchng.com/hoodlums-kill-jigawa-teenager-remove-eye/
https://punchng.com/osun-police-arrest-suspects-of-motor-park-attacks/
https://punchng.com/lagos-mechanics-technicians-protest-alleged-takeover-of-workshops/
https://punchng.com/police-arrest-12-over-lagos-clash-burning-of-hotel-shops/
https://gazettengr.com/lagos-nurtw-chief-arikuyeri-killed-in-park-takeover-fight/
https://sunnewsonline.com/bloody-clash-in-lagos-15-killed-as-lagos-mile-12-market-boils/
https://saharareporters.com/2021/02/15/shasa-market-crisis-20-buried-ibadan-thousands-flee-over-fear-reprisal
https://dailytrust.com/ipob-residents-remain-indoors-in-aba-over-renewed-crisis/
